time_absolute,gpu_util_perc,gpu_mem_used_mb,power_draw_w
1785074906.165071,100.0,7847.0,327.81
1785074907.205322,100.0,7847.0,343.73
1785074908.247259,100.0,7847.0,353.35
1785074909.285537,100.0,7847.0,349.88
1785074910.3259404,100.0,7847.0,348.57
1785074911.3652413,100.0,7847.0,348.2
1785074912.404789,100.0,24877.0,204.11
1785074913.440944,100.0,24877.0,283.82
1785074914.4843996,86.0,1717.0,161.35
1785074915.5218282,100.0,7521.0,168.31
1785074916.5615208,100.0,7847.0,347.58
1785074917.6008031,100.0,7847.0,348.67
1785074918.6373203,100.0,7847.0,343.08
1785074919.6776161,100.0,7847.0,346.33
1785074920.7185283,100.0,7847.0,347.84
1785074921.7572048,69.0,7847.0,276.17
1785074922.7954118,100.0,24877.0,241.04
1785074923.8317826,77.0,24877.0,254.02
1785074924.8950493,41.0,2341.0,105.19
1785074925.9334843,100.0,7521.0,257.92
1785074926.969052,100.0,7847.0,351.32
1785074928.0060549,100.0,7847.0,341.95
1785074929.0452852,100.0,7847.0,345.95
1785074930.1053662,100.0,7847.0,346.59
1785074931.1642988,100.0,7847.0,348.33
1785074932.2020712,100.0,24877.0,210.1
1785074933.2401507,100.0,24877.0,285.1
1785074934.2947142,100.0,515.0,194.87
1785074935.3512747,41.0,5329.0,100.91
1785074936.389228,100.0,7847.0,326.97
1785074937.429218,100.0,7847.0,343.21
1785074938.4704595,100.0,7847.0,347.13
1785074939.5094035,100.0,7847.0,347.5
1785074940.54559,100.0,7847.0,355.05
1785074941.5864885,100.0,7847.0,347.91
1785074942.6269681,100.0,24877.0,190.35
1785074943.6683252,100.0,24877.0,282.76
1785074944.7043395,75.0,1205.0,166.27
1785074945.744313,100.0,6555.0,165.35
1785074946.781571,100.0,6721.0,350.55
1785074947.8213773,100.0,6721.0,351.51
1785074948.879807,73.0,6609.0,282.15
1785074949.9190123,100.0,12843.0,246.2
1785074950.9604192,43.0,2981.0,121.4
1785074952.0015266,100.0,7521.0,285.35
1785074953.0423148,100.0,7847.0,347.36
1785074954.08554,100.0,7847.0,345.59
1785074955.1254735,100.0,7847.0,354.42
1785074956.1655176,100.0,7847.0,347.72
1785074957.224782,100.0,7847.0,351.51
1785074958.2609575,100.0,24877.0,211.3
1785074959.306002,100.0,24877.0,289.36
1785074960.344366,100.0,535.0,198.6
1785074961.3813808,41.0,6787.0,99.69
1785074962.421812,100.0,7847.0,349.94
1785074963.4615798,100.0,7847.0,343.71
1785074964.5019426,100.0,7847.0,351.62
1785074965.541034,100.0,7847.0,346.39
1785074966.581729,100.0,7847.0,351.71
1785074967.6206899,100.0,7847.0,345.49
1785074968.6565092,100.0,24875.0,208.02
1785074969.6974413,100.0,24875.0,280.48
1785074970.7363966,43.0,1883.0,154.01
1785074971.7727237,100.0,7521.0,190.54
1785074972.8092818,100.0,7847.0,347.21
1785074973.8454564,100.0,7847.0,352.81
1785074974.885614,100.0,7847.0,351.34
1785074975.9250844,100.0,7847.0,350.15
1785074976.9649293,100.0,7847.0,349.82
1785074978.0005002,54.0,6505.0,255.16
1785074979.0377424,100.0,24877.0,251.85
1785074980.072064,94.0,24877.0,273.27
1785074981.1082232,52.0,1343.0,102.62
1785074982.145397,100.0,7521.0,234.72
1785074983.1854084,100.0,7847.0,350.55
1785074984.2262697,100.0,7847.0,347.84
1785074985.2651541,100.0,7847.0,348.74
1785074986.3051817,100.0,7847.0,346.62
1785074987.3416257,100.0,7847.0,355.23
1785074988.379961,97.0,24877.0,227.37
1785074989.4197266,100.0,24877.0,295.13
1785074990.459854,100.0,569.0,227.15
1785074991.4961782,42.0,3815.0,99.67
1785074992.5336869,100.0,7521.0,282.82
1785074993.574086,100.0,7847.0,348.25
1785074994.6137083,100.0,7847.0,350.03
1785074995.653027,100.0,7847.0,346.55
1785074996.694128,100.0,7847.0,349.22
1785074997.7526188,100.0,7847.0,346.92
1785074998.7927408,100.0,24875.0,217.66
1785074999.8323467,100.0,24875.0,290.1
1785075000.8677857,100.0,597.0,185.84
1785075001.9054976,100.0,6789.0,142.24
1785075002.947055,100.0,7847.0,352.29
1785075003.985706,100.0,7847.0,344.42
1785075005.0450754,100.0,7847.0,353.89
1785075006.0876846,100.0,7847.0,345.26
1785075007.1251683,100.0,7847.0,349.98
1785075008.1841145,71.0,7847.0,303.89
1785075009.223397,100.0,24877.0,222.06
1785075010.2652414,100.0,24877.0,280.19
1785075011.304066,52.0,813.0,117.96
1785075012.3464422,100.0,7521.0,211.57
1785075013.3854291,100.0,7847.0,347.04
1785075014.425603,100.0,7847.0,346.89
1785075015.465692,100.0,7847.0,352.77
1785075016.5052562,100.0,7847.0,344.83
1785075017.5645545,100.0,7847.0,347.41
1785075018.6003952,94.0,709.0,234.15
1785075019.6423364,100.0,24877.0,279.66
1785075020.6799307,100.0,489.0,225.41
1785075021.7164469,43.0,4041.0,101.16
1785075022.7721095,100.0,7521.0,305.44
1785075023.8105168,100.0,7847.0,348.41
1785075024.849011,100.0,7847.0,349.62
1785075025.8892844,100.0,7847.0,348.77
1785075026.9293892,100.0,7847.0,347.83
1785075027.9697387,100.0,7847.0,349.17
1785075029.0090475,100.0,24877.0,217.37
1785075030.0532544,100.0,24877.0,281.82
1785075031.0920494,100.0,679.0,170.02
1785075032.1296325,100.0,6789.0,147.03
1785075033.1713748,100.0,7847.0,351.31
1785075034.2095175,100.0,7847.0,347.3
1785075035.2496288,100.0,7847.0,352.32
1785075036.2904365,100.0,7847.0,345.75
1785075037.329404,100.0,7847.0,344.87
1785075038.368963,71.0,7847.0,298.04
1785075039.4159214,100.0,24877.0,225.74
1785075040.4563067,100.0,24877.0,283.89
1785075041.496186,76.0,623.0,118.35
1785075042.5373685,100.0,6721.0,216.89
1785075043.5814402,100.0,6721.0,347.97
1785075044.6216428,100.0,6721.0,349.01
1785075045.6637433,86.0,12843.0,227.05
1785075046.703691,78.0,491.0,244.97
1785075047.7442193,43.0,4675.0,100.57
1785075048.781768,100.0,6161.0,326.98
1785075049.839052,55.0,2509.0,253.68
1785075050.8769512,44.0,1883.0,165.17
1785075051.9146626,100.0,7521.0,206.88
1785075052.9527166,100.0,7847.0,347.55
1785075053.990064,100.0,7847.0,344.77
1785075055.029323,100.0,7847.0,350.4
1785075056.069573,100.0,7847.0,346.33
1785075057.1089368,100.0,7847.0,347.94
1785075058.1477363,84.0,455.0,253.36
1785075059.1846993,100.0,24877.0,282.33
1785075060.2429101,37.0,489.0,243.91
1785075061.2802737,43.0,3995.0,107.12
1785075062.3356667,100.0,7521.0,298.18
1785075063.3735456,100.0,7847.0,348.29
1785075064.413361,100.0,7847.0,350.87
1785075065.4534564,100.0,7847.0,345.11
1785075066.4934332,100.0,7847.0,353.13
1785075067.552896,100.0,7847.0,348.76
1785075068.5884914,100.0,24877.0,212.12
1785075069.62922,100.0,24877.0,292.6
1785075070.6678066,100.0,649.0,175.93
1785075071.705342,96.0,6161.0,126.03
1785075072.745193,100.0,6161.0,350.68
1785075073.78607,100.0,7851.0,240.63
1785075074.8242831,42.0,2189.0,142.83
1785075075.8612254,100.0,6161.0,263.61
1785075076.9204698,69.0,6161.0,317.35
1785075077.9561641,33.0,781.0,152.84
1785075078.9932823,100.0,6789.0,123.21
1785075080.0340793,100.0,7847.0,349.13
1785075081.0732691,100.0,7847.0,351.24
1785075082.113546,100.0,7847.0,345.79
1785075083.1535664,100.0,7847.0,350.72
1785075084.1933427,100.0,7847.0,352.17
1785075085.2334368,84.0,7847.0,322.99
1785075086.27464,100.0,24877.0,224.48
1785075087.315496,100.0,24877.0,276.69
1785075088.352082,70.0,501.0,118.11
1785075089.3935423,100.0,7521.0,212.05
1785075090.433695,100.0,7847.0,347.75
1785075091.470068,100.0,7847.0,350.89
1785075092.5095272,100.0,7847.0,349.43
1785075093.54924,100.0,7847.0,354.7
1785075094.5896156,100.0,7847.0,346.63
1785075095.6336231,96.0,24877.0,241.08
1785075096.6754591,100.0,24877.0,286.29
1785075097.7120473,89.0,509.0,228.55
1785075098.7673864,43.0,3575.0,100.48
1785075099.8053002,100.0,6161.0,282.19
1785075100.8454711,71.0,6161.0,277.34
1785075101.8846962,42.0,2027.0,153.27
1785075102.9210432,100.0,6161.0,157.33
1785075103.9623919,100.0,6161.0,348.04
1785075105.0034828,100.0,7851.0,219.55
1785075106.040346,43.0,3701.0,133.33
1785075107.0961576,100.0,6161.0,291.9
1785075108.1336432,69.0,6161.0,282.29
1785075109.17185,46.0,1835.0,158.71
1785075110.2097907,100.0,6161.0,174.92
1785075111.2685795,100.0,6161.0,351.33
1785075112.3041449,100.0,7851.0,208.39
1785075113.3444517,41.0,4765.0,98.62
1785075114.3813481,100.0,6721.0,323.07
1785075115.4177094,100.0,6721.0,350.08
1785075116.4581466,100.0,6721.0,345.04
1785075117.496907,100.0,12843.0,203.09
1785075118.5513005,30.0,1843.0,172.02
1785075119.5894933,100.0,6555.0,188.96
1785075120.6298811,100.0,6721.0,351.69
1785075121.6694887,100.0,6721.0,346.33
1785075122.7084894,58.0,2479.0,255.68
1785075123.7439437,74.0,12843.0,251.29
1785075124.7804272,43.0,4181.0,107.6
1785075125.8169982,100.0,7521.0,297.71
1785075126.8581738,100.0,7847.0,348.49
1785075127.8974164,100.0,7847.0,350.38
1785075128.933092,100.0,7847.0,345.11
1785075129.9742494,100.0,7847.0,352.04
1785075131.0132744,100.0,7847.0,350.99
1785075132.0492625,100.0,24877.0,208.21
1785075133.0933366,100.0,24877.0,294.98
1785075134.1362615,100.0,861.0,154.21
1785075135.1736927,100.0,6159.0,140.21
1785075136.2132561,100.0,6159.0,349.94
1785075137.2543442,100.0,7851.0,224.33
1785075138.2966685,42.0,2215.0,143.77
1785075139.3333278,100.0,6721.0,234.94
1785075140.3733668,100.0,6721.0,353.47
1785075141.4138067,100.0,6721.0,349.32
1785075142.4530609,100.0,12843.0,224.71
1785075143.4920447,100.0,633.0,217.37
1785075144.5292761,96.0,6555.0,141.91
1785075145.5680053,100.0,6721.0,351.61
1785075146.6054964,100.0,6721.0,349.71
1785075147.6451547,71.0,6721.0,293.01
1785075148.6891208,100.0,12843.0,220.18
1785075149.7284076,55.0,1949.0,127.18
1785075150.7694123,100.0,6159.0,255.19
1785075151.8133352,84.0,6159.0,322.66
1785075152.852757,64.0,813.0,161.21
1785075153.8895605,100.0,6159.0,127.47
1785075154.9293714,100.0,6159.0,351.78
1785075155.9701395,100.0,7851.0,225.3
1785075157.0081804,44.0,1977.0,144.45
1785075158.045358,100.0,6159.0,257.42
1785075159.0852544,77.0,6159.0,323.38
1785075160.1237795,100.0,513.0,159.85
1785075161.160874,83.0,6159.0,117.54
1785075162.1971135,100.0,6159.0,351.75
1785075163.2365816,95.0,7851.0,225.63
1785075164.276271,74.0,813.0,151.08
1785075165.3138192,100.0,8351.0,214.88
1785075166.3726,100.0,9481.0,342.98
1785075167.4283319,100.0,10127.0,340.02
1785075168.4665105,100.0,10127.0,347.24
1785075169.5055656,100.0,10127.0,345.89
1785075170.545329,100.0,10127.0,348.17
1785075171.6047013,100.0,10127.0,345.07
1785075172.6413734,100.0,10127.0,346.99
1785075173.6825223,100.0,10127.0,341.13
1785075174.722304,100.0,10127.0,348.67
1785075175.7617836,100.0,10127.0,347.15
1785075176.8010366,100.0,10127.0,349.65
1785075177.841253,67.0,10127.0,271.33
1785075178.8868675,100.0,40759.0,228.98
1785075179.9250128,100.0,39479.0,286.02
1785075180.9685829,100.0,33545.0,246.41
1785075182.0037844,100.0,33545.0,266.49
1785075183.0400226,40.0,2057.0,104.48
1785075184.0775483,100.0,7515.0,167.01
1785075185.1174324,100.0,7847.0,348.63
1785075186.1575391,100.0,7847.0,347.95
1785075187.1974816,100.0,7847.0,352.49
1785075188.2370818,100.0,7847.0,347.73
1785075189.2732842,100.0,7847.0,356.46
1785075190.3130302,68.0,7847.0,302.24
1785075191.3513882,100.0,24875.0,231.74
1785075192.4069486,100.0,24875.0,274.36
1785075193.4673197,42.0,2109.0,101.27
1785075194.5055795,100.0,6721.0,235.32
1785075195.5457265,100.0,6721.0,352.68
1785075196.5867605,100.0,6721.0,349.18
1785075197.626352,100.0,12843.0,224.82
1785075198.667791,100.0,631.0,217.96
1785075199.7051845,40.0,5971.0,95.18
1785075200.745108,100.0,6159.0,353.57
1785075201.7853832,75.0,7851.0,235.98
1785075202.8242233,70.0,503.0,150.58
1785075203.86159,100.0,6159.0,209.52
1785075204.901583,100.0,6159.0,349.55
1785075205.9399638,47.0,471.0,177.77
1785075206.976398,40.0,5507.0,95.07
1785075208.0134501,100.0,6159.0,347.52
1785075209.056903,91.0,7851.0,232.5
1785075210.0959814,35.0,753.0,159.88
1785075211.1382434,100.0,7521.0,222.29
1785075212.1774952,100.0,7847.0,348.52
1785075213.2171855,100.0,7847.0,350.41
1785075214.258991,100.0,7847.0,350.11
1785075215.2974377,100.0,7847.0,353.34
1785075216.3607306,100.0,7847.0,344.88
1785075217.4002252,94.0,751.0,240.08
1785075218.440384,100.0,24877.0,273.66
1785075219.4760115,62.0,489.0,232.96
1785075220.5122674,42.0,3093.0,98.43
1785075221.5685883,100.0,6159.0,283.06
1785075222.60544,71.0,6159.0,276.88
1785075223.6485376,42.0,1907.0,157.44
1785075224.685016,100.0,6159.0,142.22
1785075225.7249944,100.0,6159.0,347.96
1785075226.7700953,100.0,7851.0,218.29
1785075227.8123016,42.0,3455.0,116.92
1785075228.8494527,100.0,7521.0,281.18
1785075229.8902612,100.0,7847.0,348.31
1785075230.9295819,100.0,7847.0,346.09
1785075231.9695024,100.0,7847.0,350.58
1785075233.0103376,100.0,7847.0,348.22
1785075234.0495043,100.0,7847.0,346.21
1785075235.0925455,100.0,24877.0,219.07
1785075236.1326935,100.0,24877.0,285.95
1785075237.167884,100.0,567.0,182.49
1785075238.2051947,71.0,5973.0,95.46
1785075239.2496777,100.0,6161.0,352.79
1785075240.309941,91.0,7851.0,223.98
1785075241.3482895,43.0,1703.0,157.92
1785075242.385097,100.0,7521.0,237.71
1785075243.4253533,100.0,7847.0,350.18
1785075244.4849977,100.0,7847.0,344.85
1785075245.5256724,100.0,7847.0,351.17
1785075246.5654855,100.0,7847.0,350.43
1785075247.6051369,100.0,7847.0,350.08
1785075248.6639357,100.0,24877.0,220.15
1785075249.707741,100.0,24877.0,277.32
1785075250.762948,100.0,513.0,206.36
1785075251.8004053,39.0,5447.0,96.33
1785075252.8374507,100.0,6159.0,331.44
1785075253.881046,90.0,1143.0,245.69
1785075254.9240205,74.0,541.0,157.95
1785075255.9612482,100.0,6159.0,212.56
1785075257.0012739,100.0,6159.0,349.11
1785075258.0399086,54.0,471.0,172.53
1785075259.0764024,43.0,5137.0,95.14
1785075260.1136765,100.0,6159.0,330.52
1785075261.1520329,87.0,437.0,257.0
1785075262.1883235,32.0,1591.0,154.91
1785075263.2255445,100.0,7521.0,213.12
1785075264.2659562,100.0,7847.0,353.24
1785075265.3061342,100.0,7847.0,343.24
1785075266.3461199,100.0,7847.0,354.31
1785075267.385196,100.0,7847.0,350.73
1785075268.4257882,100.0,7847.0,348.29
1785075269.4638836,77.0,441.0,247.14
1785075270.500692,100.0,24875.0,280.12
1785075271.5362382,43.0,491.0,235.56
1785075272.5765393,43.0,3655.0,104.44
1785075273.6135066,100.0,7521.0,299.33
1785075274.6548402,100.0,7847.0,344.95
1785075275.693754,100.0,7847.0,350.23
1785075276.7339525,100.0,7847.0,346.28
1785075277.7742188,100.0,7847.0,345.93
1785075278.8134701,100.0,7847.0,350.65
1785075279.860796,100.0,24877.0,214.84
1785075280.897194,100.0,24877.0,287.57
1785075281.9318314,100.0,649.0,180.89
1785075282.9693372,65.0,6159.0,119.87
1785075284.0093415,100.0,6159.0,352.24
1785075285.0482686,86.0,7851.0,227.79
1785075286.088278,65.0,1667.0,147.46
1785075287.1258729,100.0,6159.0,243.86
1785075288.1654897,91.0,6159.0,329.1
1785075289.2043629,58.0,631.0,159.96
1785075290.2413557,100.0,6555.0,135.53
1785075291.2823107,100.0,6721.0,352.88
1785075292.3214593,100.0,6721.0,349.91
1785075293.3651683,68.0,6721.0,306.54
1785075294.4065764,100.0,12843.0,227.29
1785075295.4442723,44.0,1809.0,136.56
1785075296.4813182,100.0,7521.0,237.96
1785075297.5211654,100.0,7847.0,349.88
1785075298.5765982,100.0,7847.0,343.96
1785075299.6145651,100.0,7847.0,352.79
1785075300.6534631,100.0,7847.0,348.03
1785075301.712755,100.0,7847.0,349.33
1785075302.7477007,98.0,24877.0,222.5
1785075303.7901335,100.0,24877.0,297.81
1785075304.828391,100.0,633.0,208.54
1785075305.8833299,42.0,4763.0,98.29
1785075306.9216852,100.0,6159.0,324.2
1785075307.9600847,71.0,1909.0,260.66
1785075308.996291,72.0,443.0,159.02
1785075310.0346541,100.0,7521.0,213.49
1785075311.0736735,100.0,7847.0,352.06
1785075312.1135309,100.0,7847.0,345.07
1785075313.1535096,100.0,7847.0,355.12
1785075314.193687,100.0,7847.0,346.65
1785075315.233482,100.0,7847.0,347.51
1785075316.2721653,92.0,683.0,252.81
1785075317.3140717,100.0,24877.0,283.02
1785075318.3518589,52.0,493.0,237.93
1785075319.3883,43.0,3401.0,100.89
1785075320.4258034,100.0,6161.0,281.93
1785075321.4651084,72.0,6161.0,300.63
1785075322.5079608,41.0,1883.0,156.43
1785075323.545598,100.0,7521.0,188.5
1785075324.5815566,100.0,7847.0,345.87
1785075325.6234648,100.0,7847.0,348.63
1785075326.6611688,100.0,7847.0,350.89
1785075327.7017944,100.0,7847.0,346.08
1785075328.7386587,100.0,7847.0,348.63
1785075329.7766554,70.0,5425.0,255.05
1785075330.8131495,100.0,24877.0,267.13
1785075331.8515754,56.0,24877.0,254.48
1785075332.8882437,43.0,2007.0,102.79
1785075333.9254973,100.0,6159.0,256.99
1785075334.9653988,86.0,6159.0,323.64
1785075336.0042677,68.0,861.0,165.9
1785075337.0412776,93.0,6159.0,117.91
1785075338.081717,100.0,6159.0,351.58
1785075339.121181,100.0,7851.0,232.83
1785075340.1643064,42.0,2435.0,143.96
1785075341.2025065,100.0,7521.0,256.83
1785075342.2429383,100.0,7847.0,354.55
1785075343.2817159,100.0,7847.0,350.22
1785075344.3215926,100.0,7847.0,348.87
1785075345.3804123,100.0,7847.0,349.07
1785075346.4210775,100.0,7847.0,345.53
1785075347.4620345,100.0,24877.0,212.6
1785075348.500797,100.0,24877.0,284.76
1785075349.5399196,100.0,513.0,203.75
1785075350.5763507,41.0,5125.0,96.36
1785075351.6132529,100.0,6161.0,328.38
1785075352.671256,83.0,601.0,234.49
1785075353.7081723,71.0,623.0,161.8
1785075354.7452881,100.0,6721.0,215.52
1785075355.7854805,100.0,6721.0,347.94
1785075356.825105,100.0,6721.0,348.32
1785075357.8636513,80.0,12843.0,222.03
1785075358.8998375,89.0,491.0,242.65
1785075359.936378,43.0,5099.0,96.94
1785075360.9926894,100.0,6161.0,334.34
1785075362.0279748,82.0,571.0,255.11
1785075363.068177,54.0,1779.0,151.74
1785075364.105067,100.0,6161.0,209.08
1785075365.1486151,100.0,6161.0,348.48
1785075366.1841056,39.0,407.0,184.04
1785075367.2443793,40.0,5973.0,95.42
1785075368.2815187,100.0,6161.0,351.7
1785075369.3208802,74.0,7851.0,221.48
1785075370.360136,58.0,1029.0,153.0
1785075371.401467,100.0,6161.0,235.33
1785075372.4598289,100.0,6161.0,326.37
1785075373.495778,100.0,511.0,160.95
1785075374.5334234,41.0,6075.0,93.08
1785075375.5738344,100.0,6161.0,352.46
1785075376.633115,74.0,7851.0,233.7
1785075377.6952372,64.0,963.0,142.01
1785075378.7532716,100.0,7521.0,211.05
1785075379.793656,100.0,7847.0,346.54
1785075380.8333037,100.0,7847.0,349.89
1785075381.879544,100.0,7847.0,346.93
1785075382.917468,100.0,7847.0,351.68
1785075383.9575574,100.0,7847.0,346.24
1785075384.9958918,76.0,24877.0,232.06
1785075386.035803,100.0,24877.0,285.04
1785075387.072432,100.0,569.0,204.36
1785075388.1083784,44.0,4765.0,99.31
1785075389.1457727,100.0,6721.0,308.54
1785075390.1856596,100.0,6721.0,347.44
1785075391.2259552,100.0,6721.0,348.12
1785075392.264792,100.0,12843.0,200.74
1785075393.3042483,38.0,1827.0,173.02
1785075394.3415287,100.0,6159.0,166.15
1785075395.381321,100.0,6159.0,351.26
1785075396.4190464,100.0,7851.0,215.43
1785075397.4562948,43.0,3899.0,105.93
1785075398.493041,100.0,6159.0,306.47
1785075399.5515149,73.0,5241.0,254.74
1785075400.5885196,50.0,1885.0,162.52
1785075401.62545,100.0,7521.0,184.26
1785075402.665202,100.0,7847.0,344.51
1785075403.7060552,100.0,7847.0,354.94
1785075404.745735,100.0,7847.0,346.65
1785075405.7895956,100.0,7847.0,349.28
1785075406.830286,100.0,7847.0,350.28
1785075407.8874824,60.0,5185.0,246.5
1785075408.9251943,100.0,24877.0,258.46
1785075409.964006,0.0,24877.0,243.47
1785075411.0004847,43.0,2039.0,101.61
1785075412.0562232,100.0,7521.0,257.25
1785075413.0938115,100.0,7847.0,350.48
1785075414.133854,100.0,7847.0,351.09
1785075415.173411,100.0,7847.0,347.11
1785075416.2139368,100.0,7847.0,350.68
1785075417.253144,100.0,7847.0,345.77
1785075418.2939723,100.0,24877.0,215.52
1785075419.3402534,100.0,24877.0,280.1
1785075420.3763046,100.0,513.0,197.12
1785075421.412389,41.0,5507.0,98.33
1785075422.4494853,100.0,6159.0,347.33
1785075423.488466,90.0,7851.0,233.82
1785075424.5282676,44.0,641.0,159.83
1785075425.5842402,100.0,6159.0,231.38
1785075426.6208725,100.0,6159.0,349.52
1785075427.655895,100.0,491.0,161.23
1785075428.7361906,41.0,6159.0,93.43
1785075429.773922,100.0,6159.0,352.45
1785075430.8139782,75.0,7851.0,244.52
1785075431.8564346,43.0,1949.0,144.19
1785075432.8935583,100.0,6161.0,253.1
1785075433.9294772,85.0,6161.0,325.67
1785075434.968104,49.0,597.0,160.08
1785075436.0057218,76.0,6787.0,117.79
1785075437.045655,100.0,7847.0,354.54
1785075438.1039832,100.0,7847.0,346.9
1785075439.1413772,100.0,7847.0,350.41
1785075440.1853895,100.0,7847.0,353.05
1785075441.240936,100.0,7847.0,346.45
1785075442.2775471,71.0,7847.0,319.83
1785075443.3394535,100.0,24875.0,222.75
1785075444.3771667,100.0,24875.0,284.61
1785075445.4122956,29.0,1835.0,134.41
1785075446.449116,100.0,6161.0,189.1
1785075447.4854655,100.0,6161.0,348.21
1785075448.5240555,100.0,7851.0,212.6
1785075449.5834916,41.0,5189.0,102.53
1785075450.6214502,100.0,7847.0,321.98
1785075451.6621861,100.0,7847.0,345.34
1785075452.7015617,100.0,7847.0,346.26
1785075453.7414477,100.0,7847.0,345.66
1785075454.781743,100.0,7847.0,350.67
1785075455.8232756,100.0,7847.0,347.68
1785075456.860393,100.0,24877.0,201.2
1785075457.8978846,100.0,24877.0,282.87
1785075458.9361968,92.0,1825.0,144.66
1785075459.977051,100.0,6159.0,153.12
1785075461.0211563,100.0,6159.0,348.52
1785075462.0616875,100.0,7851.0,220.66
1785075463.1001356,43.0,3735.0,129.37
1785075464.1373665,100.0,6161.0,309.88
1785075465.17731,70.0,6161.0,267.81
1785075466.215823,41.0,2027.0,163.29
1785075467.2531586,100.0,6159.0,165.7
1785075468.3124588,100.0,6159.0,353.68
1785075469.351197,100.0,7851.0,213.76
1785075470.3882747,42.0,3773.0,118.91
1785075471.426054,100.0,6159.0,281.75
1785075472.464865,46.0,6159.0,269.04
1785075473.5267823,44.0,1833.0,156.53
1785075474.569798,100.0,6161.0,186.97
1785075475.6096838,100.0,6161.0,351.96
1785075476.6477947,94.0,7851.0,202.84
1785075477.707183,42.0,4193.0,108.18
1785075478.7640557,100.0,6159.0,309.86
1785075479.8005388,70.0,3841.0,278.76
1785075480.8548841,33.0,1835.0,155.34
1785075481.8937247,100.0,6159.0,177.2
1785075482.9338357,100.0,6159.0,349.71
1785075483.9771333,100.0,7851.0,204.04
1785075485.0161977,43.0,4639.0,111.52
1785075486.0535977,100.0,6161.0,323.01
1785075487.0918834,75.0,1989.0,254.73
1785075488.1277468,22.0,1835.0,156.75
1785075489.1656518,100.0,6159.0,186.62
1785075490.205073,100.0,6159.0,350.46
1785075491.2438185,100.0,7851.0,205.74
1785075492.2805927,43.0,3933.0,108.74
1785075493.3172426,100.0,6159.0,281.37
1785075494.3715582,70.0,5241.0,279.71
1785075495.4080856,42.0,2027.0,156.51
1785075496.4457138,100.0,6159.0,174.57
1785075497.4851289,100.0,6159.0,347.77
1785075498.5273144,100.0,7851.0,217.68
1785075499.5643888,42.0,3513.0,111.4
1785075500.6012096,100.0,6159.0,285.0
1785075501.641223,57.0,6159.0,275.32
1785075502.680831,42.0,1907.0,158.35
1785075503.7168107,100.0,6159.0,139.01
1785075504.7533221,100.0,6159.0,349.95
1785075505.7935505,100.0,7851.0,219.5
1785075506.8322954,43.0,2675.0,111.44
1785075507.8698041,100.0,7521.0,257.2
1785075508.9289825,100.0,7847.0,349.28
1785075509.9657135,100.0,7847.0,350.84
1785075511.0049033,100.0,7847.0,345.39
1785075512.0461462,100.0,7847.0,347.51
1785075513.1054251,100.0,7847.0,344.43
1785075514.1495829,100.0,24875.0,220.4
1785075515.1900532,100.0,24875.0,277.32
1785075516.2473836,100.0,547.0,185.15
1785075517.304084,40.0,6075.0,95.9
1785075518.341343,100.0,6161.0,353.93
1785075519.3774784,73.0,7851.0,233.31
1785075520.4163148,36.0,563.0,145.59
1785075521.4534452,100.0,6159.0,213.06
1785075522.489544,100.0,6159.0,352.52
1785075523.5281286,63.0,471.0,157.34
1785075524.5643177,42.0,5043.0,94.79
1785075525.605191,100.0,6159.0,308.71
1785075526.64489,95.0,521.0,241.4
1785075527.6845925,71.0,903.0,158.13
1785075528.7218778,100.0,6721.0,235.9
1785075529.7612066,100.0,6721.0,347.85
1785075530.8203828,100.0,6721.0,349.91
1785075531.8570476,90.0,12843.0,227.54
1785075532.8918467,87.0,531.0,245.75
1785075533.928393,41.0,5137.0,94.98
1785075534.9655926,100.0,6159.0,330.24
1785075536.0276465,81.0,813.0,231.78
1785075537.0872097,30.0,1387.0,160.71
1785075538.1251907,100.0,6159.0,214.15
1785075539.1842544,100.0,6159.0,351.0
1785075540.220217,40.0,401.0,183.01
1785075541.2604463,42.0,4549.0,97.8
1785075542.2978356,100.0,9481.0,302.18
1785075543.3375325,100.0,10127.0,346.05
1785075544.378181,100.0,10127.0,347.08
1785075545.4174619,100.0,10127.0,342.15
1785075546.458435,100.0,10127.0,348.17
1785075547.498935,100.0,10127.0,347.34
1785075548.5378897,100.0,10127.0,348.57
1785075549.5770252,100.0,10127.0,352.35
1785075550.6174376,100.0,10127.0,345.12
1785075551.65844,100.0,10127.0,336.57
1785075552.6984897,100.0,10127.0,347.71
1785075553.7376137,100.0,10127.0,345.73
1785075554.776065,80.0,40759.0,211.52
1785075555.8147457,100.0,40759.0,291.19
1785075556.852787,100.0,33545.0,249.84
1785075557.8888762,100.0,33545.0,262.56
1785075558.9236467,97.0,547.0,207.25
1785075559.9641905,42.0,2375.0,107.65
1785075561.001519,100.0,7521.0,245.88
1785075562.0425303,100.0,7847.0,348.91
1785075563.0813942,100.0,7847.0,354.02
1785075564.1216528,100.0,7847.0,345.63
1785075565.1609523,100.0,7847.0,355.03
1785075566.1975398,100.0,7847.0,350.61
1785075567.2360344,100.0,24877.0,221.1
1785075568.2778597,100.0,24877.0,288.86
1785075569.3161128,100.0,633.0,205.69
1785075570.3521304,42.0,4765.0,99.11
1785075571.3898277,100.0,6161.0,328.42
1785075572.4280312,85.0,1963.0,253.8
1785075573.4638464,28.0,1835.0,151.89
1785075574.501138,100.0,6161.0,191.06
1785075575.5601768,100.0,6161.0,349.18
1785075576.5998352,100.0,7851.0,206.0
